"STRESSOR_ID","STRESSOR_NAME","STRESSOR_USER_TERM","STRESSOR_PREFERRED_NAME","STRESSOR_DTXID","CAS_RN","STRESSOR_URL","OECD_STATUS","COMMENTS","STATUS"
"663","Stressor:645 Cigarette smoke",,,,,"https://aopwiki.org/stressors/663.json",,,
"664","Uranium","Uranium","Uranium","DTXSID1042522","7440-61-1","https://aopwiki.org/stressors/664.json",,,
"666","Ammonia","Ammonia","Ammonia","DTXSID0023872","7664-41-7","https://aopwiki.org/stressors/666.json",,,
"667","Diesel engine exhaust","Diesel engine exhaust","Diesel engine exhaust","DTXSID1024043","NOCAS_24043","https://aopwiki.org/stressors/667.json",,,
"668","Wood smoke",,,,,"https://aopwiki.org/stressors/668.json",,,
"669","Mycotoxin","Mycotoxin","Mycotoxin","DTXSID0040884","NOCAS_40884","https://aopwiki.org/stressors/669.json",,,
"671","Asbestos fibers","Asbestos fibers","Asbestos fibers","DTXSID0030740","NOCAS_30740","https://aopwiki.org/stressors/671.json",,,
"673","Nitrogen dioxide","Nitrogen dioxide","Nitrogen dioxide","DTXSID7020974","10102-44-0","https://aopwiki.org/stressors/673.json",,,
"674","Sex hormone",,,,,"https://aopwiki.org/stressors/674.json",,,
"675","Heavy metals (cadmium, lead, copper, iron, nickel)",,,,,"https://aopwiki.org/stressors/675.json",,,
"676","Mitochondrial ETC inhibitors",,,,,"https://aopwiki.org/stressors/676.json",,,
"677","Serum","Serum","Serum","DTXSID2041123","NOCAS_41123","https://aopwiki.org/stressors/677.json",,,
"678","Impregnation products",,,,,"https://aopwiki.org/stressors/678.json",,,
"679","Meconium",,,,,"https://aopwiki.org/stressors/679.json",,,
"681","Prototypical stressor",,,,,"https://aopwiki.org/stressors/681.json",,,
"682","WIN18,466",,,,,"https://aopwiki.org/stressors/682.json",,,
"684","Molinate","Molinate","Molinate","DTXSID6024206","2212-67-1","https://aopwiki.org/stressors/684.json",,,
"685","Pebulate","Pebulate","Pebulate","DTXSID8021199","1114-71-2","https://aopwiki.org/stressors/685.json",,,
"686","Vernolate","Vernolate","Vernolate","DTXSID7024376","1929-77-7","https://aopwiki.org/stressors/686.json",,,
